Fractal Dimension,Relative Energy,RMS Displacement,Maximum Displacement,RMS Force,Maximum Force
1.78468852508964,-0.00886649223434832,0.00692235815765851,0.00770240987658035,0.222480425666531,0.247528798618779
1.78477063610083,-0.00904535311139924,0.00692324676702777,0.00770315952957314,0.222523377293598,0.24756821998076
1.78485262801605,-0.00922474887988313,0.00692428186889379,0.00770406876107384,0.222569872229888,0.247611690249696
1.7849345082166,-0.00940467946946708,0.00692545157296576,0.00770512597093427,0.222619617560387,0.247658903580982
1.78501628371895,-0.00958514458258073,0.00692674490663559,0.0077063202933591,0.222672343092653,0.247709570315467
1.78509796120114,-0.00976614372814951,0.00692815174385464,0.00770764152989301,0.222727799662988,0.247763417045131
1.78517954702646,-0.00994767625473817,0.00692966274056449,0.0077090801002187,0.222785757564711,0.247820186626333
1.78526104726444,-0.0101297413816312,0.00693126927567764,0.00771062700557308,0.222846005087326,0.247879638099709
1.78534246770974,-0.0103123382268861,0.00693296339681318,0.00771227380062411,0.222908347158307,0.247941546495358
1.78542381389908,-0.0104954658318039,0.00693473777020238,0.00771401257071987,0.222972604080888,0.248005702516399
1.78550509112654,-0.0106791231816183,0.00693658563429503,0.00771583591213018,0.223038610362139,0.248071912104455
1.78558630445733,-0.0108633092224612,0.00693850075675358,0.00771773691372403,0.223106213625956,0.248139995897689
1.78566745874034,-0.0110480228748576,0.00694047739451812,0.0077197091388443,0.223175273605761,0.248209788596689
1.78574855861959,-0.0112332630441321,0.0069425102567692,0.00772174660680829,0.223245661211778,0.248281138255975
1.78582960854468,-0.0114190286281763,0.00694459447053961,0.00772384377354944,0.223317257667836,0.248353905519945
1.7859106127804,-0.0116053185230557,0.00694672554882063,0.00772599551133402,0.223389953712827,0.248427962821964
1.78599157541564,-0.0117921316269234,0.00694889936100856,0.00772819708755556,0.22346364886215,0.248503193564303
1.78607250037155,-0.0119794668426862,0.00695111210550859,0.00773044414278037,0.223538250724733,0.24857949129508
1.78615339140927,-0.0121673230797894,0.00695336028437355,0.00773273266826708,0.223613674371526,0.248656758896418
1.786234252137,-0.012355699255471,0.0069556406798104,0.00773505898321284,0.223689841751653,0.248734907795831
1.78631508601675,-0.0125445942957185,0.0069579503324574,0.00773741971204506,0.223766681152701,0.248813857210621
1.78639589637056,-0.0127340071361494,0.00696028652127981,0.00773981176200505,0.223844126701892,0.248893533432837
1.78647668638647,-0.0129239367229429,0.00696264674496879,0.00774223230126602,0.223922117905134,0.248973869160198
1.78655745912409,-0.0131143820139123,0.00696502870475462,0.0077446787378424,0.224000599221185,0.249054802876442
1.7866382175199,-0.0133053419797608,0.00696743028850256,0.00774714869944019,0.22407951966835,0.249136278282793
1.78671896439229,-0.0134968156055426,0.00696984955602957,0.00774964001439782,0.224158832461323,0.24921824378078
1.78679970244629,-0.0136888018922853,0.00697228472552785,0.00775215069382771,0.224238494675962,0.249300652005339
1.78688043427819,-0.0138812998587689,0.00697473416102721,0.00775467891502729,0.224318466939933,0.249383459406137
1.78696116237983,-0.0140743085433867,0.00697719636081191,0.00775722300617099,0.2243987131473,0.249466625874324
1.78704188914276,-0.0142678270060529,0.0069796699467337,0.0077597814322741,0.224479200195281,0.249550114411376
1.78712261686219,-0.0144618543300919,0.006982153654339,0.00776235278245199,0.224559897741514,0.249633890836323
1.78720334774079,-0.0146563896240657,0.00698464632375979,0.0077649357583536,0.224640777980286,0.249717923527566
1.78728408389234,-0.0148514320234888,0.00698714689131511,0.00776752916375128,0.224721815436305,0.249802183195441
1.78736482734517,-0.0150469806923975,0.00698965438176063,0.00777013189520718,0.224802986774682,0.249886642681767
1.78744558004551,-0.0152430348247394,0.00699216790113875,0.00777274293369501,0.224884270625892,0.249971276782914
1.78752634386075,-0.0154395936455732,0.00699468663018892,0.00777536133713999,0.224965647424581,0.250056062093074
1.78760712058242,-0.0156366564120514,0.00699720981828037,0.00777798623373932,0.225047099261155,0.250140976864837
1.78768791192925,-0.015834222414196,0.00699973677781306,0.0077806168160241,0.225128609745178,0.250226000884422
1.78776871954995,-0.0160322909754609,0.00700226687906013,0.00778325233552106,0.225210163879664,0.250311115359302
1.78784954502597,-0.0162308614530905,0.00700479954543047,0.00778589209800461,0.225291747945436,0.250396302816297
1.78793038987413,-0.0164299332382906,0.00700733424908411,0.00778853545920797,0.225373349394754,0.250481547008463
1.78801125554915,-0.0166295057562195,0.00700987050692344,0.0077911818209717,0.225454956753515,0.250566832829471
1.78809214344609,-0.0168295784658253,0.00701240787687714,0.00779383062774411,0.225536559531346,0.250652146234375
1.78817305490273,-0.0170301508595398,0.00701494595450644,0.00779648136340978,0.225618148138965,0.250737474165885
1.78825399120177,-0.0172312224628525,0.0070174843698601,0.0077991335483879,0.225699713812266,0.250822804485509
1.78833495357304,-0.0174327928337847,0.00702002278460348,0.00780178673695926,0.225781248542568,0.250908125909002
1.78841594319561,-0.0176348615622735,0.00702256088936475,0.00780444051482218,0.225862745012568,0.250993427945772
1.7884969611998,-0.0178374282694929,0.00702509840130559,0.00780709449681938,0.225944196537532,0.251078700841903
1.78857800866911,-0.0180404926071155,0.00702763506187862,0.0078097483248237,0.226025597011315,0.251163935526622
1.78865908664209,-0.0182440542565384,0.00703017063477689,0.00781240166578665,0.226106940856817,0.251249123561986
1.78874019611418,-0.018448112928076,0.00703270490405336,0.00781505420990857,0.22618822298054,0.251334257095701
1.78882133803938,-0.0186526683601333,0.00703523767237849,0.0078177056689353,0.226269438730889,0.251419328816931
1.788902513332,-0.0188577203183716,0.00703776875945626,0.00782035577456225,0.226350583859942,0.251504331914997
1.78898372286818,-0.0190632685948638,0.00704029800056255,0.00782300427696185,0.2264316544884,0.251589260040869
1.78906496748751,-0.0192693130072536,0.00704282524521424,0.00782565094340079,0.226512647073457,0.251674107271349
1.78914624799447,-0.0194758533979206,0.00704535035593203,0.00782829555692824,0.226593558379354,0.251758868075822
1.78922756515986,-0.0196828896331494,0.00704787320712012,0.00783093791520667,0.226674385450411,0.251843537285479
1.7893089197222,-0.019890421602315,0.00705039368403442,0.00783357782937701,0.226755125586315,0.251928110064874
1.78939031238903,-0.0200984492170752,0.00705291168183195,0.00783621512302856,0.2268357763195,0.25201258188569
1.7894717438382,-0.020306972410583,0.00705542710471194,0.00783884963124339,0.226916335394437,0.252096948502598
1.78955321471904,-0.0205159911367081,0.00705793986511303,0.00784148119969773,0.226996800748671,0.252181205931044
1.78963472565359,-0.0207255053692803,0.00706044988299517,0.00784410968385921,0.227077170495484,0.252265350426875
1.78971627723771,-0.0209355151013435,0.00706295708516618,0.00784673494821317,0.227157442908024,0.252349378467616
1.7897978700421,-0.0211460203444312,0.00706546140467631,0.0078493568655703,0.227237616404797,0.252433286735318
1.78987950461345,-0.0213570211278567,0.00706796278025897,0.00785197531642694,0.227317689536397,0.252517072100839
1.78996118147531,-0.0215685174980193,0.0070704611558154,0.00785459018836489,0.227397660973385,0.252600731609409
1.79004290112915,-0.0217805095177308,0.007072956479959,0.00785720137552052,0.227477529495209,0.252684262467426
1.79012466405521,-0.0219929972655572,0.00707544870557971,0.00785980877807528,0.227557293980079,0.252767662030326
1.79020647071341,-0.0222059808351772,0.0070779377894536,0.00786241230180043,0.227636953395728,0.252850927791457
1.79028832154418,-0.0224194603347614,0.00708042369189112,0.00786501185763408,0.227716506790977,0.252934057371877
1.79037021696926,-0.0226334358863655,0.00708290637640209,0.0078676073612865,0.227795953288031,0.253017048510971
1.79045215739253,-0.0228479076253445,0.0070853858094078,0.00787019873289668,0.227875292075457,0.253099899057839
1.79053414320068,-0.023062875699781,0.00708786195996237,0.00787278589669388,0.227954522401779,0.253182606963375
1.79061617476398,-0.0232783402699351,0.00709033479950842,0.00787536878070822,0.22803364356964,0.253265170272975
1.79069825243691,-0.023494301507707,0.00709280430164802,0.00787794731648653,0.228112654930479,0.25334758711984
1.7907803765589,-0.0237107595961233,0.00709527044193459,0.00788052143883529,0.228191555879684,0.253429855718795
1.79086254745487,-0.0239277147288336,0.00709773319769165,0.00788309108559618,0.228270345852183,0.253511974360621
1.79094476543589,-0.0241451671096325,0.00710019254782766,0.00788565619741692,0.228349024318426,0.253593941406814
1.79102703079974,-0.0243631169519903,0.00710264847269476,0.00788821671757458,0.228427590780731,0.253675755284769
1.79110934383146,-0.024581564478605,0.0071051009539323,0.00789077259177019,0.228506044769969,0.253757414483346
1.79119170480389,-0.0248005099209729,0.00710754997434821,0.00789332376797819,0.22858438584254,0.253838917548792
1.79127411397819,-0.0250199535189697,0.00710999551779015,0.00789587019627593,0.228662613577636,0.253920263080969
1.79135657160431,-0.025239895520453,0.00711243756905103,0.00789841182872639,0.228740727574755,0.254001449729908
1.79143907792144,-0.0254603361808763,0.00711487611375806,0.00790094861921733,0.228818727451443,0.254082476192614
1.79152163315852,-0.0256812757629214,0.00711731113829054,0.00790348052335898,0.228896612841249,0.254163341210143
1.79160423753461,-0.025902714536144,0.0071197426297029,0.00790600749837988,0.228974383391876,0.254244043564892
1.79168689125934,-0.0261246527766333,0.00712217057563944,0.00790852950299747,0.229052038763499,0.254324582078125
1.79176959453328,-0.0263470907666884,0.00712459496428254,0.00791104649735333,0.229129578627255,0.254404955607687
1.79185234754832,-0.026570028794504,0.00712701578428236,0.00791355844291054,0.229207002663869,0.254485163045889
1.79193515048807,-0.0267934671538734,0.00712943302470527,0.00791606530237753,0.229284310562419,0.254565203317581
1.79201800352816,-0.0270174061439038,0.00713184667498536,0.00791856703963573,0.229361502019218,0.254645075378356
1.79210090683659,-0.0272418460687402,0.00713425672487946,0.00792106361967046,0.229438576736814,0.254724778212908
1.79218386057406,-0.0274667872373072,0.00713666316442634,0.00792355500850735,0.22951553442308,0.254804310833509
1.79226686489426,-0.0276922299630579,0.00713906598390753,0.00792604117315727,0.229592374790403,0.2548836722786
1.79234991994417,-0.0279181745637364,0.00714146517382225,0.00792852208156444,0.229669097554958,0.254962861611502
1.79243302586436,-0.02814462136115,0.00714386072484841,0.00793099770255327,0.229745702436048,0.255041877919204
1.79251618278921,-0.0283715706809537,0.00714625262782559,0.00793346800578996,0.229822189155525,0.255120720311259
1.79259939084722,-0.0285990228524432,0.0071486408737207,0.00793593296172607,0.229898557437259,0.255199387918749
1.79268265016123,-0.0288269782083565,0.00715102545361304,0.00793839254157423,0.229974807006681,0.255277879893325
1.79276596084864,-0.02905543708469,0.00715340635867694,0.00794084671727029,0.230050937590363,0.255356195406323
1.79284932302168,-0.0292843998205189,0.00715578358015767,0.00794329546143573,0.230126948915648,0.255434333647927
1.7929327367876,-0.0295138667578275,0.00715815710936356,0.00794573874734787,0.230202840710329,0.2555122938264
1.79301620224887,-0.0297438382413507,0.00716052693764652,0.00794817654890955,0.230278612702357,0.255590075167372
1.79309971950341,-0.0299743146184184,0.0071628930563906,0.00795060884062643,0.230354264619588,0.255667676913152
1.79318328864474,-0.0302052962388152,0.00716525545700481,0.00795303559758352,0.230429796189562,0.255745098322112
1.79326690976219,-0.0304367834546414,0.00716761413090965,0.0079554567954086,0.230505207139309,0.255822338668094
1.79335058294107,-0.0306687766201843,0.00716996906953252,0.00795787241027637,0.230580497195179,0.255899397239854
1.79343430826285,-0.030901276091795,0.00717232026429419,0.00796028241885517,0.230655666082693,0.255976273340547
1.79351808580527,-0.0311342822277771,0.00717466770660835,0.00796268679831813,0.230730713526426,0.256052966287246
1.79360191564257,-0.0313677953882721,0.00717701138787293,0.00796508552629983,0.230805639249889,0.256129475410473
1.79368579784557,-0.0316018159351637,0.00717935129946526,0.00796747858090536,0.230880442975449,0.25620580005378
1.79376973248184,-0.0318363442319765,0.00718168743273849,0.00796986594067322,0.230955124424245,0.256281939573337
1.79385371961584,-0.0320713806437907,0.00718401977901722,0.00797224758457395,0.231029683316132,0.256357893337548
1.79393775930904,-0.0323069255371537,0.00718634832959638,0.00797462349198485,0.231104119369627,0.256433660726697
1.79402185162004,-0.0325429792800044,0.00718867307573329,0.00797699364269109,0.231178432301869,0.256509241132595
1.7941059966047,-0.0327795422415991,0.00719099400865226,0.00797935801686466,0.231252621828592,0.256584633958265
1.79419019431623,-0.0330166147924423,0.00719331111954195,0.00798171659505001,0.2313266876641,0.256659838617636
1.79427444480535,-0.0332541973042247,0.00719562439954457,0.00798406935815528,0.23140062952125,0.256734854535251
1.79435874812031,-0.033492290149765,0.00719793383976688,0.00798641628745406,0.231474447111452,0.256809681145993
1.79444310430708,-0.0337308937029548,0.00720023943126944,0.00798875736455053,0.231548140144658,0.256884317894824
1.79452751340938,-0.0339700083387106,0.00720254116507621,0.00799109257139477,0.231621708329369,0.256958764236532
1.79461635562921,-0.0343675585368161,0.00820559870088585,0.00839924084460907,0.480462693276328,0.640272201478999
1.79470847890241,-0.0348767130962209,0.00948799749122953,0.0107187079560952,0.475616673913834,0.631619104964644
1.79480296182022,-0.0354584061236544,0.0106006116582389,0.0126543290791191,0.467733031561525,0.617178231293726
1.79489906783005,-0.0360818434510202,0.0114426775261915,0.0140659052963834,0.457891741545227,0.598655972063693
1.79499620822936,-0.0367239125167589,0.0120239064194667,0.0150012178382743,0.446942165130009,0.577431611952386
1.79509391316203,-0.0373680187755163,0.0123843957538807,0.0155428868155231,0.435486442793693,0.554579869393773
1.79519180920592,-0.0380027181023124,0.0125686720565454,0.0157722887885616,0.423898020413538,0.530905250402298
1.79528960203515,-0.0386203942972772,0.012617030143289,0.0157604582054186,0.412364997490638,0.506986615198903
1.79538706280688,-0.0392161296203521,0.0125629352600524,0.0155664685607646,0.400946706360955,0.483227680821999
1.79548401720403,-0.0397868336768998,0.0124328024704618,0.0152381683550944,0.389631780842152,0.459907967909115
1.79558033636424,-0.0403306339376003,0.0122467826935927,0.0148136829126217,0.378387927209211,0.43722872147795
1.7956759291877,-0.0408464907359254,0.0120199505826406,0.0143231082365601,0.367197335309153,0.415349498053756
1.79577073571583,-0.0413339795312354,0.0117635712569772,0.0137901500818383,0.356075927802738,0.394413049601379
1.795864721407,-0.0417931799884319,0.0114862532521935,0.0132335824339679,0.345078167781041,0.374558261140271
1.79595787221118,-0.0422246198132524,0.0111948793909512,0.0126684580353539,0.334291236348116,0.355922668727862
1.79605019037904,-0.0426292356742735,0.0108952736301673,0.0121070430952499,0.323823030619208,0.338637206640076
1.79614169094711,-0.0430083290625471,0.0105926129871299,0.0115594798784135,0.313788011986971,0.323222692434833
1.79623239883414,-0.0433635082139727,0.0102916271804684,0.0110342054942728,0.304293952726308,0.311544034286949
1.79632234647419,-0.0436966165736916,0.0099966447099257,0.0105381722332684,0.295431494254646,0.30015476704631
1.7964115719056,-0.0440096534770319,0.00971154593004402,0.0100769244521203,0.287267397598898,0.289220467129708
1.7965001172345,-0.0443046944506569,0.00943967600779743,0.00965459038496162,0.27984155610429,0.28526256266167
1.79658802739644,-0.0445838179023707,0.00918375812710987,0.0093204324750707,0.273167284265112,0.282768430536232
1.79667534914977,-0.044849043077343,0.00894583346569552,0.00901079757079253,0.267234080436635,0.280334785707932
1.79676213024602,-0.0451022818963238,0.00872724159777408,0.0088250608435318,0.262011949586167,0.27800950400615
1.79684841873546,-0.0453453052363422,0.00852864431633312,0.00875860247450635,0.257456419439621,0.275828835808936
1.79693426237776,-0.0455797226600802,0.00835008798560885,0.00869272520376564,0.253513537905216,0.273818326066466
1.7970197081375,-0.0458069736257771,0.00819109456987125,0.00862885231513771,0.250124348745985,0.271993917003968
1.79710480175192,-0.0460283277601327,0.00805076927843369,0.00856811929843537,0.247228558570674,0.270363166063061
1.79718958736377,-0.0462448917322625,0.00792791290292533,0.00851138193971233,0.244767295568854,0.26892652902764
1.79727410721526,-0.0464576204913107,0.00782112877648381,0.00845923391946991,0.242684998866881,0.267678665249119
1.79735840140074,-0.0466673310010475,0.00772891711840082,0.00841203151288632,0.240930561914593,0.266609723768468
1.79744250767632,-0.0468747170257952,0.00764975262647135,0.00836992323152631,0.239457890224007,0.265706570204777
1.79752646132408,-0.0470803639276772,0.00758214397484003,0.00833288242769074,0.238226035433917,0.264953917219841
1.79761029506778,-0.0472847627868894,0.00752467602029838,0.00830074104814765,0.237199047765375,0.264335327233709
1.79769403903626,-0.0474883234377297,0.00747603689417777,0.00827322291414748,0.23634565931164,0.263834064625132
1.79777772076967,-0.047691386221709,0.00743503281611411,0.00824997514146901,0.235638879796475,0.263433784867211
1.7978613652631,-0.0478942324028855,0.00740059356976318,0.00823059660008827,0.235055559476542,0.263119058575848
1.79794499504182,-0.0480970932817522,0.0073717713219851,0.00821466263263877,0.234575952920799,0.262875738022878
1.79802863026229,-0.0483001580958251,0.00734773502244008,0.00820174557981724,0.234183302656673,0.26269118135203
1.79811228883297,-0.0485035808196475,0.00732776212362304,0.00819143097146439,0.233863452204378,0.262554355026795
1.79819598654956,-0.0487074859841684,0.0073112288975061,0.008183329511213,0.233604492474091,0.262455837840865
1.79827973723967,-0.0489119736327393,0.00729760023677349,0.00817708519391183,0.233396442541414,0.262387750365114
1.79836355291235,-0.0491171235232094,0.00728641952853439,0.00817238004160502,0.233230964363235,0.262343632429996
1.79844744390886,-0.0493229986759227,0.00727729897004201,0.00816893602665045,0.233101110295748,0.262318288681913
1.7985314190515,-0.0495296483573477,0.00726991054428693,0.00816651477656375,0.233001101880028,0.262307618939331
1.7986154857879,-0.0497371105794244,0.00726397777140151,0.00816491563573423,0.232926138051559,0.262308446476493
1.79869965032905,-0.0499454141856747,0.00725926828470988,0.00816397260675562,0.232872230641248,0.262318353846207
1.79878391777958,-0.0501545805867478,0.00725558723591097,0.00816355062109607,0.232836064776595,0.262335532673291
1.79886829225961,-0.0503646252002262,0.00725277150468434,0.00816354150620659,0.232814881598623,0.262358651156491
1.79895277701738,-0.0505755586422816,0.0072506846683616,0.00816385993265905,0.232806380613457,0.262386740870594
1.7990373745329,-0.0507873877120213,0.00724921267454135,0.00816443954659325,0.23280863901036,0.262419102857087
1.79912208661244,-0.0510001162032373,0.00724826015167119,0.00816522942404734,0.232820045394018,0.26245523188155
1.79920691447431,-0.0512137455727611,0.00724774728889872,0.00816619092645025,0.232839245577622,0.26249475704432
1.79929185882629,-0.0514282754897683,0.00724760721594977,0.00816729499126073,0.232865098337069,0.262537396573294
1.7993769199353,-0.0516437042861908,0.00724778381596698,0.00816851985804796,0.23289663930679,0.262582924520733
1.79946209768982,-0.0518600293248655,0.00724822990841467,0.00816984920676116,0.232933051479826,0.262631147154584
1.7995473916557,-0.0520772472991069,0.00724890574466868,0.00817127067007296,0.232973641040238,0.26268188701597
1.79963280112587,-0.0522953544750052,0.00724977776525814,0.00817277467366945,0.23301781749313,0.262734972858197
1.79971832516454,-0.0525143468858112,0.00725081757426651,0.00817435355553518,0.233065077261037,0.262790233951579
1.79980396264647,-0.0527342204862346,0.00725200109290609,0.00817600091626455,0.2331149900842,0.262847497506506
1.7998897122916,-0.0529549712732125,0.00725330786023529,0.008177711155681,0.233167187698835,0.262906588217568
1.79997557269576,-0.0531765953787343,0.00725472045443265,0.00817947915594674,0.233221354375846,0.262967329154661
1.8000615423575,-0.0533990891394599,0.00725622401273914,0.00818130007672008,0.23327721898743,0.263029543418418
1.80014761970179,-0.0536224491472136,0.00725780583218747,0.00818316923350652,0.233334548335197,0.263093056136427
1.80023380310059,-0.0538466722838164,0.00725945503659204,0.00818508203568531,0.233393141524992,0.263157696505212
1.80032009089072,-0.0540717557432734,0.0072611622980106,0.00818703396546077,0.233452825213949,0.263223299683999
1.80040648138932,-0.0542976970438432,0.00726291960312785,0.00818902058327846,0.233513449587058,0.263289708423504
1.80049297290704,-0.0545244940321589,0.00726472005680196,0.00819103754871503,0.233574884945818,0.263356774370245
1.80057956375934,-0.0547521448812206,0.00726655771647811,0.00819308064894396,0.233637018811846,0.263424359027971
1.80066625227585,-0.0549806480837637,0.0072684274522984,0.00819514582913772,0.233699753464711,0.26349233438579
1.80075303680832,-0.0552100024422525,0.00727032482871676,0.00819722922109125,0.23376300384669,0.263560583240762
1.80083991573694,-0.0554402070564966,0.00727224600410006,0.00819932716775207,0.233826695778078,0.263628999253053
1.80092688747562,-0.0556712613097019,0.00727418764550884,0.00820143624249508,0.233890764435772,0.263697486776708
1.80101395047597,-0.0559031648535716,0.00727614685621009,0.00820355326254759,0.233955153055279,0.263765960509893
1.80110110323042,-0.0561359175929499,0.00727812111398379,0.00820567529676269,0.234019811822539,0.263834345006733
1.8011883442745,-0.0563695196703629,0.0072801082185484,0.00820779966807549,0.234084696927122,0.263902574089207
1.80127567218834,-0.0566039714507163,0.00728210624671494,0.00820992395128568,0.234149769752673,0.263970590193124
1.80136308559763,-0.0568392735063403,0.0072841135140977,0.00821204596689266,0.234214996184156,0.264038343677158
1.80145058317399,-0.0570754266025034,0.00728612854240848,0.00821416377177094,0.234280346014492,0.264105792118953
1.80153816363501,-0.0573124316834676,0.00728815003147857,0.00821627564734896,0.234345792435812,0.264172899617498
1.80162582574385,-0.0575502898591426,0.00729017683532245,0.00821838008607047,0.234411311602751,0.264239636116568
1.80171356830864,-0.0577890023923522,0.0072922079416275,0.00822047577666595,0.234476882257102,0.26430597676017
1.80180139018159,-0.0580285706867158,0.00729424245417653,0.00822256158881685,0.234542485404732,0.264371901287481
1.80188929025802,-0.0582689962751538,0.00729627957775491,0.00822463655761575,0.234608104037053,0.264437393472101
1.80197726747516,-0.0585102808089961,0.00729831860519143,0.00822669986821417,0.234673722890489,0.264502440607988
1.802065320811,-0.0587524260476843,0.00730035890618998,0.00822875084089591,0.23473932823838,0.264567033042747
1.80215344928293,-0.0589954338490569,0.00730239991774037,0.00823078891684078,0.23480490771059,0.264631163757475
1.80224165194649,-0.0592393061601991,0.00730444113581595,0.00823281364466079,0.234870450136829,0.264694827991429
1.80232992789402,-0.0594840450088489,0.0073064821082175,0.0082348246678795,0.234935945410266,0.264758022908972
1.80241827625337,-0.0597296524953407,0.00730852242838064,0.00823682171335522,0.235001384368576,0.264820747305901
1.80250669618657,-0.0599761307850754,0.00731056172999054,0.0082388045806823,0.235066758689942,0.264883001351912
1.80259518688857,-0.0602234821015075,0.00731259968232472,0.00824077313258069,0.235132060801949,0.264944786365967
1.80268374758603,-0.0604717087196256,0.00731463598618622,0.00824272728622761,0.23519728380159,0.265006104621246
1.80277237753606,-0.0607208129599203,0.00731667037036312,0.00824466700548833,0.235262421384878,0.265066959176568
